CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,PrimaryCollisionFactor_Code,CollisionType_Code,Distance,CrashTime
623793,CR-0000057933,0,0,0,0,5,6,82.0,10
623794,CR-0000057902,1,1,0,0,5,0,0.0,7
623795,CR-0000057896,0,1,0,0,5,0,0.0,10
623796,CR-0000057884,1,0,0,0,5,5,50.0,8
623797,CR-0000074352,1,0,0,0,5,1,500.0,6
623798,CR-0000074655,0,0,0,0,5,5,450.0,17
623799,CR-0000074387,1,0,0,0,5,7,86.0,16
623800,CR-0000074364,1,0,0,0,5,5,25.0,11
623801,CR-0000074739,0,1,0,0,5,7,0.0,14
623802,CR-0000057590,0,1,0,0,0,7,110.0,14
623803,CR-0000068318,0,0,0,0,4,6,51.0,6
623804,CR-0000068317,0,0,0,0,4,6,51.0,20
623805,CR-0000068396,0,0,0,0,4,5,0.0,18
623806,CR-0000064029,1,0,0,0,4,7,0.0,16
623807,CR-0000074588,0,0,0,0,5,5,0.0,16
623808,CR-0000057588,1,1,0,0,5,6,0.0,19
623809,CR-0000057622,3,0,0,0,5,0,343.0,19
623810,CR-0000063899,2,0,0,0,5,0,0.0,16
623811,CR-0000068422,0,0,0,0,4,6,51.0,17
623812,CR-0000068420,0,0,0,0,4,6,97.0,18
623813,CR-0000057942,0,1,0,0,3,8,0.0,20
623814,CR-0000074351,0,0,0,0,5,6,0.0,22
623815,CR-0000074337,0,1,0,0,5,6,90.0,23
623816,CR-0000074694,0,0,0,0,5,5,0.0,16
623817,CR-0000074581,0,0,0,0,1,6,84.0,7
623818,CR-0000075029,2,0,0,0,5,1,90.0,14
623819,CR-0000075320,1,0,0,0,5,1,0.0,2
623820,CR-0000063960,0,0,0,0,5,2,25.0,0
623821,CR-0000063812,0,0,0,0,4,5,0.0,15
623822,CR-0000068201,0,0,1,0,4,8,0.0,22
623831,CR-0000052055,0,0,0,0,5,3,63.0,1
623836,CR-0000074904,0,0,0,0,5,6,0.0,18
623837,CR-0000074773,0,1,0,0,5,5,80.0,13
623838,CR-0000057595,0,0,0,0,5,5,0.0,18
623839,CR-0000057579,1,0,0,0,5,5,65.0,23
623840,CR-0000057637,0,0,0,0,4,3,45.0,18
623841,CR-0000057613,0,0,0,0,5,6,66.0,3
623842,CR-0000068189,0,0,0,0,4,6,0.0,17
623843,CR-0000068387,0,1,0,0,5,5,96.0,5
623844,CR-0000068382,0,0,0,0,4,6,20.0,8
623850,CR-0000046963,0,0,0,0,5,3,0.0,1
623851,CR-0000039155,1,0,0,0,5,3,0.0,17
623852,CR-0000050584,1,0,0,0,5,3,365.0,18
623864,CR-0000074198,0,3,0,0,5,0,0.0,12
623865,CR-0000075045,0,0,0,0,5,6,16.0,6
623866,CR-0000075352,0,0,0,0,5,6,0.0,13
623867,CR-0000074664,1,1,0,0,5,5,0.0,9
623868,CR-0000075031,0,0,0,0,1,5,90.0,15
623869,CR-0000075013,1,1,0,0,5,0,0.0,12
623870,CR-0000075004,1,0,0,0,5,0,222.0,19
623879,CR-0000068444,3,0,0,0,5,5,0.0,14
623880,CR-0000068437,0,1,0,0,4,5,150.0,19
623881,CR-0000063817,0,0,0,0,4,5,0.0,16
623882,CR-0000068191,0,0,0,0,4,6,51.0,23
623888,CR-0000052282,0,0,0,0,5,3,0.0,12
623889,CR-0000039393,1,0,0,0,5,3,169.0,14
623895,CR-0000068482,0,0,0,0,4,5,87.0,8
623896,CR-0000068474,0,0,0,0,4,6,51.0,10
623897,CR-0000061254,1,1,0,0,5,0,0.0,10
623898,CR-0000073629,1,0,0,0,5,6,0.0,22
623899,CR-0000057959,0,0,0,0,5,6,585.0,2
623900,CR-0000057948,0,0,0,0,4,5,0.0,15
623901,CR-0000057892,0,0,0,0,4,6,190.0,23
623902,CR-0000057883,1,0,0,0,5,5,174.0,7
623905,CR-0000050526,0,1,0,0,5,3,15.0,4
623909,CR-0000074300,0,0,0,0,5,5,50.0,16
623910,CR-0000074362,0,1,0,0,5,0,0.0,8
623911,CR-0000057599,0,0,0,0,5,5,160.0,16
623912,CR-0000057640,0,0,0,0,5,6,0.0,19
623913,CR-0000044953,0,0,0,0,5,3,15.0,8
623914,CR-0000045925,0,0,0,0,5,3,0.0,3
623915,CR-0000041507,0,0,0,0,5,3,0.0,0
623916,CR-0000044843,0,0,0,0,5,3,55.0,9
623917,CR-0000057788,1,0,0,0,5,5,0.0,14
623918,CR-0000074555,0,0,0,0,5,6,116.0,9
623919,CR-0000074653,0,0,0,0,5,6,20.0,9
623927,CR-0000074381,0,0,0,0,5,6,354.0,17
623928,CR-0000074374,1,0,0,0,5,5,90.0,21
623929,CR-0000057628,0,0,0,0,5,6,0.0,5
623930,CR-0000063976,0,0,0,0,4,1,0.0,17
623931,CR-0000064144,0,0,0,0,4,5,0.0,18
623932,CR-0000057876,0,0,0,0,5,6,172.0,21
623933,CR-0000058081,0,0,0,0,4,6,374.0,8
623934,CR-0000057821,0,0,0,0,5,5,0.0,21
623935,CR-0000057609,0,0,0,0,5,1,58.0,0
623936,CR-0000057556,0,0,0,0,4,0,0.0,13
623937,CR-0000058619,0,0,0,0,4,6,30.0,13
623941,CR-0000058630,0,0,0,0,5,5,51.0,1
623952,CR-0000052154,0,0,0,0,5,3,39.0,20
623953,CR-0000052480,0,0,0,0,5,3,6.0,18
623957,CR-0000057563,0,0,0,0,5,3,145.0,2
623958,CR-0000058607,0,0,0,0,4,3,233.0,10
623959,CR-0000063884,0,0,0,0,4,1,72.0,9
623960,CR-0000064143,0,0,0,0,4,5,0.0,16
623961,CR-0000064107,0,0,0,0,4,6,0.0,17
623962,CR-0000063841,0,0,0,0,4,6,51.0,13
623963,CR-0000064090,0,0,0,0,4,0,60.0,14
623964,CR-0000064071,0,0,0,0,4,5,0.0,7
624004,CR-0000063895,0,0,0,0,5,2,5.0,14
624005,CR-0000063864,0,0,0,0,4,1,0.0,6
624006,CR-0000068408,0,0,0,0,4,3,51.0,13
624007,CR-0000061477,0,0,0,0,5,1,16.0,9
624008,CR-0000064089,0,0,0,0,4,0,378.0,0
624009,CR-0000064058,0,0,0,0,4,0,0.0,16
624010,CR-0000068549,1,0,0,0,5,2,42.0,11
624012,CR-0000074320,0,0,0,0,5,5,0.0,19
624013,CR-0000074099,0,0,0,0,4,6,40.0,2
624014,CR-0000074074,0,1,0,0,5,6,115.0,23
624015,CR-0000074572,0,0,0,0,5,6,345.0,2
624016,CR-0000075038,0,0,0,0,5,0,0.0,17
624017,CR-0000068430,0,0,1,0,4,0,0.0,8
624018,CR-0000064031,0,0,0,0,4,6,115.0,23
624019,CR-0000068380,0,0,0,0,5,5,79.0,16
624032,CR-0000074155,1,0,0,0,6,5,0.0,15
624051,CR-0000064057,0,0,0,0,4,2,0.0,8
624052,CR-0000063923,0,0,0,0,4,6,0.0,20
624053,CR-0000061452,0,0,0,0,5,6,38.0,1
624054,CR-0000074274,0,1,0,0,5,8,0.0,15
624055,CR-0000057645,0,0,0,0,4,1,0.0,7
624056,CR-0000058603,1,0,0,0,5,0,3550.0,12
624057,CR-0000061454,1,1,0,0,5,0,305.0,11
624058,CR-0000068358,1,0,0,0,5,8,35.0,20
624059,CR-0000064430,0,0,0,0,4,1,0.0,14
624060,CR-0000068494,0,1,0,0,4,8,0.0,11
624062,CR-0000068478,0,0,0,0,4,6,0.0,1
624063,CR-0000061288,0,0,0,0,5,6,150.0,16
624064,CR-0000064414,0,0,0,0,4,0,0.0,12
624065,CR-0000061361,0,0,0,0,5,5,0.0,13
624093,CR-0000051555,0,0,0,0,5,3,671.0,2
624094,CR-0000046791,0,0,0,0,5,3,0.0,9
624095,CR-0000041096,1,0,0,0,5,3,313.0,23
624097,CR-0000074952,0,0,0,0,5,6,120.0,8
624098,CR-0000074366,1,0,0,0,5,7,0.0,9
624099,CR-0000057643,0,0,0,0,5,0,0.0,20
624100,CR-0000057591,0,0,0,0,5,5,42.0,9
624101,CR-0000057626,0,1,0,0,4,0,44.0,22
624102,CR-0000057606,0,0,0,0,5,5,30.0,14
624103,CR-0000057570,0,0,0,0,5,5,0.0,22
624111,CR-0000058643,1,0,0,0,5,0,471.0,16
624112,CR-0000044840,0,1,0,0,5,3,50.0,8
624120,CR-0000068484,0,0,0,0,4,6,0.0,14
624121,CR-0000061388,1,0,0,0,5,5,64.0,22
624122,CR-0000061379,0,0,0,0,5,6,115.0,14
624123,CR-0000063995,0,0,0,0,4,6,315.0,13
624124,CR-0000069710,2,0,0,0,4,0,0.0,22
624127,CR-0000063882,0,0,0,0,4,6,0.0,7
624128,CR-0000063871,1,0,0,0,4,0,0.0,12
624129,CR-0000063859,0,0,0,0,4,6,0.0,0
624130,CR-0000068410,0,0,0,0,4,5,51.0,14
624131,CR-0000064479,0,0,0,0,4,6,0.0,17
624132,CR-0000036319,0,1,0,0,5,3,0.0,4
624133,CR-0000063796,4,1,0,0,5,1,0.0,15
624134,CR-0000063930,0,0,0,0,4,5,371.0,8
624135,CR-0000068521,1,0,0,0,4,0,0.0,13
624136,CR-0000063922,0,0,0,0,4,2,0.0,18
624137,CR-0000063920,0,0,0,0,4,2,50.0,12
624138,CR-0000061420,2,0,0,0,5,0,0.0,14
624145,CR-0000074614,1,0,0,0,5,0,0.0,16
624146,CR-0000074151,0,1,0,0,5,5,0.0,8
624147,CR-0000074104,0,0,0,0,5,0,0.0,11
624148,CR-0000074451,1,0,0,0,5,8,0.0,10
624149,CR-0000074435,2,0,0,0,5,5,45.0,7
624150,CR-0000074847,3,0,0,0,5,0,0.0,18
624151,CR-0000074417,0,0,0,0,5,5,0.0,16
624152,CR-0000058068,1,0,0,0,5,5,0.0,16
624160,CR-0000074149,0,0,0,0,5,6,0.0,12
624161,CR-0000074434,0,0,0,0,5,6,19.0,15
624170,CR-0000046815,0,0,0,0,5,3,96.0,12
624171,CR-0000051761,2,1,0,0,5,3,410.0,4
624172,CR-0000046205,0,0,0,0,5,3,0.0,15
624178,CR-0000074419,1,0,0,0,5,0,0.0,14
624179,CR-0000057747,0,0,0,0,5,6,0.0,18
624180,CR-0000057999,0,0,0,0,5,6,151.0,21
624181,CR-0000068542,0,0,0,0,4,6,0.0,20
624182,CR-0000063941,0,0,0,0,4,3,0.0,15
624183,CR-0000068498,0,1,0,0,5,2,91.0,9
624208,CR-0000068495,0,0,0,0,4,6,0.0,0
624209,CR-0000064198,0,0,0,0,4,5,0.0,19
624210,CR-0000057969,0,0,0,0,5,5,40.0,19
624211,CR-0000057779,0,1,0,0,5,8,0.0,19
624212,CR-0000057856,1,0,0,0,5,6,250.0,17
624213,CR-0000074712,0,0,0,0,5,6,95.0,13
624218,CR-0000057931,1,0,0,0,5,5,145.0,8
624219,CR-0000057904,1,0,0,0,4,7,0.0,7
624220,CR-0000074719,0,0,0,0,5,6,90.0,10
624221,CR-0000073886,1,0,0,0,5,5,41.0,16
624222,CR-0000073855,0,0,0,0,5,6,21.0,20
624223,CR-0000074584,1,0,0,0,5,1,0.0,7
624224,CR-0000057752,0,0,0,0,4,1,183.0,20
624225,CR-0000057729,0,0,0,0,5,5,0.0,21
624226,CR-0000057709,0,0,0,0,4,0,0.0,2
624227,CR-0000057874,0,0,0,0,5,5,50.0,18
624228,CR-0000058078,2,0,0,0,5,0,0.0,7
624229,CR-0000074596,0,1,0,0,5,0,144.0,7
624230,CR-0000074583,1,0,0,0,5,0,0.0,13
624231,CR-0000074497,0,0,0,0,5,6,39.0,15
624232,CR-0000074488,0,1,0,0,5,5,153.0,19
624233,CR-0000074478,0,0,0,0,5,0,128.0,8
624238,CR-0000074562,0,1,0,0,5,5,537.0,15
624239,CR-0000075071,1,0,0,0,5,5,51.0,12
624242,CR-0000050999,0,0,0,0,5,3,260.0,1
624243,CR-0000051140,1,0,0,0,5,3,518.0,6
624273,CR-0000064196,0,0,0,0,4,5,0.0,17
624274,CR-0000064412,0,0,0,0,4,6,0.0,14
624275,CR-0000064150,0,0,0,0,4,5,0.0,20
624276,CR-0000074105,0,0,0,0,5,6,121.0,8
624277,CR-0000074433,0,1,0,0,5,5,290.0,11
624278,CR-0000074838,0,0,0,0,5,6,51.0,20
624286,CR-0000074469,0,0,0,0,5,5,90.0,21
624292,CR-0000074585,0,0,0,0,5,5,71.0,23
624293,CR-0000074553,0,0,0,0,5,6,48.0,9
624294,CR-0000074487,2,1,0,0,5,0,0.0,17
624295,CR-0000074480,0,0,0,0,5,1,0.0,16
624296,CR-0000074388,3,0,0,0,5,5,228.0,18
624297,CR-0000074383,2,0,0,0,5,0,0.0,11
624298,CR-0000057650,1,0,0,0,3,8,200.0,18
624299,CR-0000057634,0,0,0,0,2,2,0.0,14
624303,CR-0000051195,0,0,0,0,5,3,3.0,1
624313,CR-0000074382,2,0,0,0,5,5,0.0,21
624314,CR-0000074369,1,0,0,0,5,7,0.0,16
624315,CR-0000074363,2,0,0,0,5,6,0.0,16
624331,CR-0000058629,0,0,0,0,4,5,0.0,7
624332,CR-0000057844,0,0,0,0,5,6,129.0,17
624333,CR-0000063989,1,0,0,0,4,5,0.0,11
624334,CR-0000064453,0,0,0,0,4,5,10.0,16
624335,CR-0000068385,0,0,0,0,4,5,51.0,18
624336,CR-0000068384,0,0,0,0,4,5,0.0,10
624337,CR-0000058063,1,0,0,0,5,1,0.0,6
624338,CR-0000057813,1,0,0,0,5,0,80.0,15
624339,CR-0000058016,0,0,0,0,5,6,0.0,1
624340,CR-0000058015,0,0,0,0,5,0,0.0,0
624341,CR-0000057846,1,0,0,0,5,5,602.0,18
624342,CR-0000058613,1,0,0,0,5,0,0.0,15
624343,CR-0000065315,0,0,0,0,4,6,40.0,19
624344,CR-0000064170,2,0,0,0,4,8,167.0,14
624353,CR-0000074224,4,0,0,0,5,1,260.0,15
624354,CR-0000057649,0,0,1,0,4,5,0.0,20
624355,CR-0000058044,0,0,0,0,5,5,65.0,3
624356,CR-0000058647,0,0,0,0,4,1,51.0,9
624357,CR-0000063957,0,0,0,0,4,5,0.0,16
624358,CR-0000068369,0,0,0,0,4,6,51.0,23
624360,CR-0000058062,0,0,0,0,4,0,0.0,11
624361,CR-0000058061,0,0,0,0,5,5,15.0,19
624362,CR-0000057990,0,0,0,0,5,6,0.0,3
624363,CR-0000057937,0,0,0,0,5,0,0.0,15
624364,CR-0000058094,0,0,0,0,4,6,153.0,16
624365,CR-0000073596,0,0,0,0,5,0,950.0,21
624379,CR-0000052807,1,0,0,0,5,3,0.0,17
624380,CR-0000046373,0,0,0,0,5,3,0.0,2
624389,CR-0000046727,0,0,0,0,5,6,130.0,16
624390,CR-0000040878,0,0,0,0,5,3,49.0,21
624391,CR-0000051663,0,0,0,0,5,3,0.0,20
624395,CR-0000074829,3,0,0,0,5,0,0.0,9
624396,CR-0000057954,0,2,0,0,6,0,0.0,14
624397,CR-0000057944,0,0,0,0,4,6,0.0,20
624398,CR-0000057923,0,0,0,0,4,6,167.0,15
624399,CR-0000057859,0,0,0,0,5,6,112.0,15
624400,CR-0000057772,0,0,0,0,4,6,0.0,22
624401,CR-0000058098,5,0,0,0,5,5,129.0,21
624402,CR-0000038899,0,0,0,0,5,3,358.0,22
624409,CR-0000074687,0,1,0,0,5,0,0.0,22
624417,CR-0000033239,0,1,0,0,5,3,0.0,21
624418,CR-0000037442,0,0,0,0,5,3,0.0,2
624419,CR-0000051039,1,0,0,0,5,3,517.0,8
624425,CR-0000074058,0,0,0,0,5,5,0.0,12
624426,CR-0000074680,1,0,0,0,5,0,0.0,8
624427,CR-0000074678,0,0,0,0,5,5,0.0,20
624428,CR-0000074565,1,0,0,0,5,6,0.0,16
624429,CR-0000075096,1,0,0,0,5,0,32.0,12
624430,CR-0000074471,0,0,0,0,5,6,150.0,16
624431,CR-0000058026,0,0,0,0,5,6,0.0,16
624432,CR-0000058010,1,0,0,0,5,0,107.0,7
624439,CR-0000064157,0,0,0,0,4,5,51.0,7
624440,CR-0000057882,0,1,0,0,5,5,50.0,4
624441,CR-0000073749,0,0,0,0,5,5,92.0,2
624442,CR-0000074092,0,1,0,0,5,1,411.0,13
624443,CR-0000074083,1,0,0,0,0,7,0.0,13
624469,CR-0000057938,1,0,0,0,5,0,0.0,16
624470,CR-0000057866,1,0,0,0,2,3,220.0,6
624471,CR-0000058087,0,0,0,0,4,0,0.0,21
624472,CR-0000058105,0,0,1,0,5,8,0.0,7
624473,CR-0000073589,0,0,0,0,5,5,51.0,17
624474,CR-0000073587,0,0,0,0,5,5,50.0,4
624479,CR-0000063956,0,0,0,0,4,6,0.0,2
624480,CR-0000074619,0,1,0,0,5,7,0.0,16
624481,CR-0000057986,1,0,0,0,5,0,0.0,18
624489,CR-0000073740,0,0,0,0,5,6,0.0,22
624490,CR-0000073733,0,1,0,0,0,7,0.0,11
624491,CR-0000073863,1,0,0,0,0,7,0.0,7
624496,CR-0000075332,0,0,0,0,5,0,130.0,11
624512,CR-0000041110,0,0,0,0,5,1,0.0,18
624513,CR-0000040565,0,1,0,0,5,3,550.0,13
624549,CR-0000052426,0,0,0,0,5,3,0.0,8
624557,CR-0000036015,0,1,0,0,5,3,0.0,2
624577,CR-0000074240,1,0,0,0,5,5,170.0,12
624578,CR-0000073715,0,0,0,0,5,6,0.0,8
624579,CR-0000073982,0,0,0,0,5,6,45.0,4
624580,CR-0000073837,0,0,0,0,5,6,583.0,23
624581,CR-0000075305,1,0,0,0,5,5,108.0,16
624582,CR-0000074298,2,0,0,0,5,0,0.0,1
624583,CR-0000074293,1,1,0,0,5,5,0.0,9
624585,CR-0000050514,0,0,0,0,5,3,75.0,6
624586,CR-0000045978,1,1,0,0,5,3,15.0,15
624587,CR-0000035075,0,0,0,0,5,3,40.0,1
624594,CR-0000073716,1,0,0,0,5,1,0.0,20
624595,CR-0000073824,0,0,0,0,5,0,0.0,10
624596,CR-0000073958,1,0,0,0,5,1,195.0,19
624597,CR-0000073785,1,0,0,0,5,5,26.0,1
624598,CR-0000074269,1,0,0,0,5,5,0.0,14
624599,CR-0000074258,1,0,0,0,5,6,102.0,14
624600,CR-0000058035,0,0,0,0,4,6,0.0,15
624601,CR-0000058156,1,0,0,0,5,8,0.0,11
624602,CR-0000057975,0,0,0,0,4,6,0.0,8
624603,CR-0000057928,0,0,0,0,5,0,0.0,3
624604,CR-0000057881,0,0,0,0,4,1,0.0,0
624605,CR-0000073888,2,0,0,0,5,5,336.0,8
624606,CR-0000073739,1,0,0,0,5,6,0.0,12
624623,CR-0000036020,0,0,0,0,5,3,0.0,23
624624,CR-0000036432,0,0,0,0,5,3,5.0,1
624625,CR-0000047256,0,0,0,0,5,3,12.0,1
624630,CR-0000073729,0,0,0,0,5,3,0.0,17
624631,CR-0000073861,0,0,0,0,5,5,0.0,14
624632,CR-0000074067,0,0,0,0,6,0,0.0,13
624633,CR-0000073984,0,0,0,0,5,5,160.0,0
624634,CR-0000073975,0,1,0,0,0,7,0.0,8
624635,CR-0000073953,0,0,0,0,5,6,45.0,20
624636,CR-0000075329,0,0,0,0,5,5,400.0,20
624652,CR-0000051271,1,0,0,0,5,3,161.0,2
624656,CR-0000073764,2,0,0,0,5,0,0.0,20
624657,CR-0000058037,0,0,0,0,4,6,0.0,0
624661,CR-0000050863,0,1,0,0,5,3,129.0,16
624662,CR-0000049960,0,0,0,0,5,3,75.0,16
624664,CR-0000073813,0,0,0,0,5,5,199.0,11
624665,CR-0000058019,1,0,1,0,5,2,0.0,7
624666,CR-0000058007,0,0,0,0,5,5,0.0,12
624667,CR-0000057845,1,0,0,0,5,5,0.0,17
624668,CR-0000058644,1,0,0,0,5,0,0.0,15
624669,CR-0000064391,0,0,0,0,4,0,200.0,16
624670,CR-0000063838,0,0,0,0,4,6,0.0,23
624672,CR-0000073806,1,0,0,0,5,5,255.0,15
624673,CR-0000058023,0,0,1,0,3,8,25.0,12
624674,CR-0000058006,1,0,0,0,5,0,0.0,12
624675,CR-0000058159,0,1,0,0,0,0,79.0,8
624676,CR-0000057843,1,0,0,0,5,6,133.0,0
624677,CR-0000058631,2,0,0,0,5,0,0.0,8
624678,CR-0000068595,0,0,0,0,4,2,51.0,0
624687,CR-0000046852,0,0,0,0,5,1,0.0,15
624711,CR-0000063839,1,0,0,0,4,0,315.0,15
624712,CR-0000064478,0,0,0,0,4,6,0.0,10
624713,CR-0000068749,0,0,0,0,4,0,0.0,11
624714,CR-0000068555,0,0,0,0,4,2,51.0,8
624715,CR-0000068534,0,0,0,0,4,5,0.0,9
624716,CR-0000068533,0,0,0,0,4,5,200.0,7
624725,CR-0000036005,0,0,0,0,5,3,0.0,1
624726,CR-0000046568,0,0,0,0,5,3,0.0,8
624755,CR-0000064106,0,0,0,0,4,6,0.0,10
624756,CR-0000068589,0,0,0,0,4,0,0.0,15
624757,CR-0000061505,1,0,0,0,5,0,0.0,6
624758,CR-0000064467,0,1,0,0,4,1,418.0,12
624759,CR-0000061433,0,0,0,0,5,5,123.0,2
624767,CR-0000064195,0,0,0,0,4,6,0.0,17
624768,CR-0000064413,0,0,0,0,4,6,51.0,8
624769,CR-0000064180,0,0,0,0,4,0,0.0,0
624774,CR-0000044822,0,0,0,0,5,3,0.0,2
624775,CR-0000077164,0,0,0,0,5,6,60.0,7
624776,CR-0000050382,1,0,0,0,5,3,125.0,22
624781,CR-0000064431,0,0,0,0,4,6,0.0,18
624782,CR-0000064197,0,0,0,0,4,5,0.0,13
624791,CR-0000074042,0,0,0,0,5,5,84.0,17
624792,CR-0000074027,1,0,0,0,5,0,0.0,0
624793,CR-0000073933,0,1,0,0,5,5,150.0,17
624794,CR-0000073926,0,0,0,0,5,5,67.0,11
624799,CR-0000074035,1,1,0,0,5,5,0.0,17
624800,CR-0000073696,1,0,0,0,5,0,0.0,20
624801,CR-0000074009,0,0,0,0,5,6,600.0,9
624802,CR-0000068581,2,0,0,0,4,5,269.0,16
624803,CR-0000064030,0,0,0,0,4,5,0.0,20
624804,CR-0000068556,0,0,0,0,4,2,51.0,11
624805,CR-0000063921,0,0,0,0,4,6,269.0,7
624806,CR-0000074007,0,1,0,0,0,7,0.0,8
624807,CR-0000073935,1,0,0,0,3,8,0.0,18
624808,CR-0000073928,0,0,0,0,5,6,79.0,23
624809,CR-0000046657,0,0,0,0,5,3,317.0,12
624813,CR-0000075323,0,0,0,0,5,5,0.0,17
624814,CR-0000074291,1,0,0,0,5,1,0.0,15
624815,CR-0000073766,1,0,0,0,5,5,0.0,9
624816,CR-0000057648,1,0,0,0,5,4,24.0,22
624817,CR-0000057635,0,0,0,0,5,5,0.0,16
624818,CR-0000058003,0,0,0,0,5,5,300.0,18
624819,CR-0000058614,2,0,0,0,5,0,0.0,15
624820,CR-0000058628,0,0,0,0,4,5,0.0,8
624829,CR-0000061494,0,1,0,0,5,0,0.0,19
624830,CR-0000073633,0,0,0,0,5,3,300.0,20
624835,CR-0000051562,0,0,0,0,5,3,45.0,22
624836,CR-0000039075,0,0,0,0,5,3,100.0,1
624837,CR-0000061587,0,0,0,0,5,5,105.0,1
624838,CR-0000068621,0,0,0,0,4,6,51.0,22
624839,CR-0000064027,0,0,0,0,4,6,100.0,13
624840,CR-0000064204,1,0,0,0,4,7,66.0,23
624841,CR-0000061696,0,0,1,0,5,0,0.0,12
624842,CR-0000068530,0,0,0,0,4,6,0.0,19
624859,CR-0000074440,1,0,0,0,5,5,117.0,16
624860,CR-0000074422,0,2,0,0,5,8,57.0,17
624861,CR-0000058067,1,1,0,0,5,0,0.0,13
624862,CR-0000057996,0,0,0,0,5,6,0.0,16
624866,CR-0000074133,0,1,0,0,3,8,0.0,20
624867,CR-0000074124,1,0,0,0,5,0,0.0,7
624868,CR-0000074420,1,0,0,0,5,7,0.0,10
624869,CR-0000074416,0,0,0,0,5,0,51.0,12
624870,CR-0000057717,1,0,0,0,3,8,0.0,6
624871,CR-0000050040,0,0,1,0,5,3,0.0,23
624872,CR-0000051206,0,0,0,0,5,3,62.0,15
624884,CR-0000051117,0,0,0,0,5,3,0.0,7
624885,CR-0000051236,0,0,0,0,5,3,900.0,13
624886,CR-0000051514,0,0,0,0,5,3,46.0,1
624897,CR-0000074117,1,0,0,0,5,5,18.0,10
624898,CR-0000057731,0,0,0,0,5,1,0.0,11
624899,CR-0000057965,0,0,0,0,5,6,0.0,22
624900,CR-0000057913,1,0,0,0,5,0,0.0,15
624901,CR-0000058097,1,0,0,0,5,0,0.0,22
624910,CR-0000058126,0,0,0,0,5,6,0.0,16
624911,CR-0000057879,0,0,0,0,5,6,275.0,15
624912,CR-0000073421,0,0,0,0,5,5,50.0,17
624925,CR-0000050395,0,1,0,0,5,3,82.0,16
624926,CR-0000042316,0,1,0,0,5,3,200.0,5
624938,CR-0000057947,0,0,0,0,4,3,125.0,19
624939,CR-0000057922,0,0,0,0,4,6,0.0,16
624940,CR-0000058096,0,1,0,0,5,0,19.0,22
624941,CR-0000058128,0,1,0,0,5,5,0.0,17
624942,CR-0000058084,1,0,0,0,5,6,318.0,20
624943,CR-0000058121,0,0,0,0,4,2,0.0,10
624944,CR-0000073783,1,0,0,0,5,0,30.0,5
624945,CR-0000073770,0,0,0,0,5,6,96.0,22
624960,CR-0000057714,2,0,0,0,5,3,95.0,0
624964,CR-0000051832,1,0,0,0,5,3,905.0,19
624965,CR-0000041411,0,0,1,0,5,3,448.0,23
624968,CR-0000057946,0,0,0,0,4,5,0.0,23
624969,CR-0000057927,0,0,0,0,5,1,92.0,1
624970,CR-0000057916,2,0,0,0,5,5,0.0,18
624971,CR-0000058135,0,0,0,0,5,5,300.0,23
624972,CR-0000058123,0,0,0,0,2,2,212.0,11
624973,CR-0000073602,0,0,0,0,5,5,0.0,10
624992,CR-0000074049,0,0,0,0,5,6,24.0,13
624993,CR-0000073691,1,0,0,0,0,7,0.0,12
624994,CR-0000074445,0,0,0,0,5,1,0.0,23
624995,CR-0000073657,1,0,0,0,5,5,0.0,14
624996,CR-0000074405,1,0,0,0,3,8,45.0,7
624997,CR-0000058053,0,0,0,0,4,0,0.0,10
624998,CR-0000057734,1,0,0,0,5,6,0.0,14
624999,CR-0000057976,0,0,0,0,4,1,90.0,3
625033,CR-0000073583,1,0,0,0,5,5,163.0,7
625034,CR-0000073419,0,0,0,0,5,0,67.0,0
625035,CR-0000073784,0,0,0,0,5,0,19.0,4
625036,CR-0000073551,0,0,0,0,5,6,0.0,23
625037,CR-0000073454,1,0,0,0,5,0,114.0,22
625038,CR-0000068887,0,0,0,0,4,2,0.0,14
625039,CR-0000064708,0,0,0,0,4,3,335.0,0
625048,CR-0000052534,0,0,0,0,5,3,112.0,9
625049,CR-0000051954,2,0,0,0,5,3,1584.0,22
625056,CR-0000061484,1,4,0,0,1,3,0.0,16
625057,CR-0000061350,0,0,1,0,3,8,96.0,21
625058,CR-0000061453,2,0,0,0,5,0,0.0,9
625059,CR-0000064699,1,1,0,0,2,6,150.0,11
625060,CR-0000068820,0,0,0,0,4,6,0.0,15
625061,CR-0000068803,0,0,0,0,4,7,59.0,18
625062,CR-0000064531,0,0,0,0,5,1,78.0,0
625082,CR-0000057949,0,0,0,0,5,6,0.0,22
625083,CR-0000057918,1,0,0,0,5,0,0.0,20
625086,CR-0000073769,0,0,0,0,5,0,0.0,20
625087,CR-0000073485,2,0,0,0,5,5,169.0,23
625088,CR-0000068888,0,0,0,0,4,5,0.0,10
625089,CR-0000068650,0,0,0,0,4,6,0.0,15
625090,CR-0000064364,0,0,0,0,4,5,0.0,14
625091,CR-0000058092,0,0,0,0,4,5,0.0,7
625092,CR-0000058110,0,0,0,0,5,5,0.0,14
625093,CR-0000058107,0,0,0,0,5,5,0.0,8
625094,CR-0000073600,0,1,0,0,5,5,0.0,13
625095,CR-0000073453,0,1,0,0,5,6,0.0,16
625096,CR-0000064751,0,0,0,0,4,5,0.0,6
625108,CR-0000051488,0,0,0,0,5,3,35.0,23
