PartyType_Code,Sobriety_Code,Age,PrimaryCollisionFactor_Code,CollisionType_Code,VehicleDamage_Code,MovementPrecedingCollision_Code,ViolationCode,CrashTime,Distance
9,0,0,5,6,1,10,0,0,63.0
8,1,20,5,0,1,0,0,17,0.0
3,1,21,5,0,3,2,21801,16,0.0
3,2,40,5,5,5,0,0,16,29.0
0,1,43,5,7,5,0,0,19,354.0
3,1,26,5,6,3,10,21460,5,107.0
9,2,0,4,6,5,4,0,1,0.0
3,2,0,4,2,5,10,0,8,0.0
3,7,28,5,0,2,2,23152,20,0.0
3,1,26,5,3,2,0,22350,22,5.0
3,0,0,4,3,5,10,0,21,0.0
3,2,31,4,3,5,8,0,22,0.0
3,2,0,5,5,5,0,0,20,0.0
3,1,19,5,1,3,0,0,17,0.0
9,2,72,5,5,1,0,0,16,72.0
3,2,0,5,3,5,0,22107,0,0.0
3,1,56,5,3,5,0,0,19,0.0
3,1,19,5,5,3,10,0,22,176.0
9,0,0,5,5,2,10,0,7,360.0
3,2,0,4,5,5,8,0,11,0.0
3,1,59,5,5,2,5,0,13,51.0
3,2,0,5,3,5,0,22350,14,0.0
3,2,0,4,0,5,0,0,14,0.0
3,2,39,4,6,2,0,0,21,0.0
3,1,45,5,0,3,0,21453,14,0.0
7,1,43,5,3,1,0,0,9,0.0
3,1,69,5,1,2,2,0,10,300.0
3,1,23,5,5,1,10,0,14,154.0
18,2,0,5,1,5,10,0,0,78.0
3,2,76,5,0,3,8,0,12,0.0
3,2,0,5,6,2,0,22350,0,0.0
3,5,40,5,5,1,0,22350,17,0.0
3,1,29,5,5,2,8,0,20,0.0
3,1,60,5,0,2,10,22103,16,185.0
3,1,26,5,0,3,10,21804,17,427.0
3,2,18,4,5,5,8,0,12,0.0
0,1,24,5,3,3,0,0,13,10.0
3,1,37,5,0,2,0,21802,17,0.0
9,2,0,5,5,5,3,22106,20,250.0
3,7,26,5,3,2,10,23152,1,200.0
3,1,47,5,5,1,8,0,21,150.0
3,0,0,5,3,1,10,0,9,530.0
3,2,27,4,3,5,2,0,10,0.0
3,2,0,4,0,5,0,0,11,0.0
3,1,54,5,3,2,0,21802,9,0.0
3,0,0,5,3,3,10,0,17,79.0
3,1,65,5,7,1,2,22350,8,0.0
3,1,23,4,3,1,0,22350,2,0.0
3,2,20,4,7,2,0,0,21,0.0
3,1,47,5,1,3,0,0,13,184.0
3,2,0,5,0,2,3,22106,20,40.0
3,1,67,4,3,5,8,0,16,0.0
3,0,0,5,3,2,10,0,1,0.0
3,2,0,4,6,5,0,0,11,150.0
3,2,0,4,3,2,10,0,3,80.0
3,1,57,0,7,1,0,0,17,0.0
3,2,25,5,0,2,8,22350,13,0.0
3,2,32,4,0,5,0,0,7,0.0
8,2,43,4,3,5,8,0,17,0.0
3,2,23,5,0,1,0,0,20,0.0
10,1,80,5,8,5,0,0,8,8.0
3,2,47,4,5,5,0,0,13,0.0
3,1,46,5,0,1,0,0,15,0.0
10,1,14,5,3,5,0,21955,19,240.0
3,2,0,5,3,3,10,22350,20,145.0
10,2,86,5,8,5,0,0,10,527.0
3,0,0,5,3,1,10,0,18,0.0
3,0,0,4,3,5,10,0,2,249.0
3,0,0,4,6,5,10,0,1,290.0
9,1,30,5,3,3,10,21801,19,0.0
9,1,37,5,5,1,8,0,7,15.0
3,2,0,5,6,1,10,0,21,0.0
3,1,31,5,0,5,0,0,7,0.0
3,2,0,4,6,5,5,0,12,15.0
3,2,53,4,5,5,3,0,7,51.0
18,2,0,4,3,5,0,20002,0,468.0
3,2,24,4,0,5,10,0,21,51.0
9,1,54,5,6,2,2,0,19,0.0
3,1,54,5,5,2,8,0,17,0.0
3,1,40,4,5,2,0,22350,13,75.0
8,2,0,5,0,5,0,21453,21,0.0
3,2,23,5,5,3,0,22350,19,15.0
3,2,51,4,5,5,0,0,18,0.0
9,2,0,5,6,1,0,22350,19,330.0
3,1,20,4,3,5,5,21658,14,0.0
3,1,67,5,0,2,0,21453,12,0.0
3,1,25,5,5,1,8,0,10,60.0
3,2,30,5,5,5,8,0,8,0.0
3,1,48,5,0,3,8,21800,15,0.0
3,2,41,5,0,2,0,21453,17,0.0
3,2,22,5,1,1,0,21453,7,0.0
3,2,43,1,7,1,0,22350,8,260.0
3,2,38,4,6,5,10,0,15,0.0
9,2,0,2,5,5,5,21658,15,161.0
3,0,0,5,6,2,10,0,10,0.0
3,2,66,5,2,1,0,22100,21,0.0
3,0,0,5,6,2,10,0,0,36.0
3,1,68,4,1,3,0,0,12,418.0
3,1,65,5,5,1,8,0,14,0.0
3,7,40,5,5,3,0,23152,9,90.0
3,1,40,5,0,2,1,21453,10,0.0
18,2,0,4,6,5,5,0,13,51.0
9,1,72,5,2,3,2,22350,17,0.0
3,2,44,4,3,5,1,0,8,0.0
3,1,61,5,6,1,5,21658,14,300.0
3,0,0,5,0,3,10,0,19,45.0
18,2,0,4,6,5,10,0,1,81.0
3,2,0,5,6,5,5,21658,16,90.0
3,1,41,5,5,1,8,0,8,75.0
3,1,26,5,0,2,0,0,9,282.0
3,2,0,4,5,5,0,0,10,0.0
3,2,0,4,5,5,8,0,12,51.0
3,0,0,5,3,1,10,0,16,143.0
3,1,0,5,0,1,0,0,10,0.0
3,0,0,4,3,1,10,0,23,0.0
9,4,62,5,6,3,0,22350,12,237.0
3,1,57,5,6,1,1,22107,11,0.0
3,2,32,5,0,3,8,0,19,149.0
3,1,18,5,0,1,0,21802,7,0.0
9,2,43,4,5,5,0,0,15,0.0
3,2,0,4,0,5,10,0,22,51.0
3,2,19,5,8,5,0,21950,1,0.0
3,6,27,5,5,1,8,0,13,105.0
3,0,0,4,3,5,10,0,11,0.0
3,1,20,5,0,2,0,0,17,0.0
3,0,0,4,3,5,10,0,15,20.0
3,5,37,5,0,2,0,0,8,0.0
3,1,73,5,5,2,10,0,17,330.0
6,1,41,5,1,1,9,0,10,126.0
3,2,0,4,5,5,0,0,18,0.0
3,1,45,5,0,2,0,0,12,0.0
3,1,30,5,0,3,10,21802,9,0.0
10,1,60,3,8,5,10,21954,4,477.0
9,1,56,5,1,3,2,21801,7,0.0
1,1,48,5,0,2,1,0,12,0.0
3,1,45,5,5,2,8,0,17,75.0
3,0,0,5,3,1,10,0,18,380.0
3,2,33,4,5,5,1,0,7,0.0
3,2,39,5,5,5,0,22350,8,0.0
3,1,29,5,5,5,0,22350,11,35.0
9,2,0,5,5,5,0,22350,18,35.0
9,0,0,5,3,3,10,0,15,300.0
18,1,46,5,0,3,0,0,14,0.0
18,1,37,4,0,2,0,0,16,0.0
18,2,0,5,3,5,10,20002,15,40.0
18,1,81,5,0,2,2,21804,17,0.0
3,2,0,5,6,3,10,22350,1,0.0
3,1,64,5,6,1,0,21806,20,49.0
18,1,73,3,8,5,0,0,13,0.0
3,2,0,4,5,5,2,0,18,0.0
3,2,0,5,3,5,10,20002,0,0.0
18,6,0,5,3,5,2,22107,14,10.0
3,1,73,5,3,5,3,22106,15,60.0
3,2,23,5,0,3,0,22350,1,0.0
0,1,48,5,7,2,0,0,18,0.0
9,1,36,5,5,2,8,0,13,27.0
3,1,61,5,5,1,8,0,12,38.0
3,4,19,4,1,5,10,2,7,109.0
3,2,19,5,3,3,9,0,12,0.0
3,2,0,4,0,5,10,0,19,0.0
3,1,19,5,0,1,2,0,18,0.0
3,2,0,5,3,3,1,22107,3,323.0
18,2,0,4,1,5,10,0,4,0.0
3,2,0,5,0,1,10,21804,14,145.0
8,1,48,5,0,3,0,0,21,0.0
3,2,16,4,5,5,0,0,11,0.0
18,1,26,5,3,5,0,22350,13,0.0
18,2,43,4,5,5,0,0,11,0.0
3,1,29,5,1,2,0,0,15,0.0
3,1,0,5,0,1,0,0,15,1000.0
0,1,13,4,3,5,0,21650,7,0.0
3,7,26,5,1,3,10,23153,20,20.0
0,2,0,4,5,5,0,0,17,130.0
3,2,0,4,0,5,0,0,17,0.0
10,2,15,5,1,5,10,21955,17,130.0
3,1,29,4,6,2,0,0,13,0.0
10,1,36,5,8,5,0,0,21,0.0
3,1,34,5,5,2,0,0,8,145.0
3,2,0,5,5,1,1,22350,14,19.0
3,2,18,4,3,5,10,0,20,51.0
3,2,0,4,5,5,0,0,8,0.0
3,2,19,4,6,5,0,0,14,0.0
3,1,25,5,3,1,2,21950,17,9.0
3,2,0,5,3,2,10,22350,21,0.0
3,0,0,5,6,1,10,0,18,102.0
3,2,59,5,0,2,0,21453,22,0.0
3,1,39,5,1,3,2,21453,5,0.0
3,1,59,5,5,5,8,0,22,52.0
3,1,48,5,0,2,0,0,8,0.0
3,2,42,5,0,3,0,22450,11,0.0
3,2,47,4,2,5,1,0,13,0.0
3,2,30,5,5,1,0,0,16,112.0
3,1,48,5,0,1,2,22107,17,245.0
9,2,71,5,3,3,0,0,12,108.0
3,1,61,5,0,3,0,21453,18,0.0
3,1,51,5,0,2,10,21804,14,40.0
3,2,0,4,0,5,10,0,20,51.0
3,2,23,5,0,3,0,0,12,0.0
3,1,51,5,6,3,0,0,14,0.0
3,1,74,5,5,5,0,0,14,21.0
3,0,0,5,3,2,10,0,17,51.0
3,1,36,5,0,3,0,0,17,0.0
3,2,0,4,3,5,3,0,12,0.0
10,2,43,3,8,5,0,21955,6,0.0
3,0,0,5,6,1,10,0,8,63.0
0,1,11,4,3,5,0,21453,15,0.0
18,2,0,4,5,5,1,0,17,0.0
3,1,73,5,5,5,8,0,12,30.0
3,2,43,4,0,5,10,0,17,0.0
3,1,51,5,7,1,0,0,20,21.0
18,2,0,4,5,5,0,0,20,0.0
10,2,34,5,8,5,0,0,14,0.0
3,2,0,4,1,5,10,0,14,51.0
3,1,24,5,0,3,0,0,6,0.0
3,1,75,5,0,2,10,21802,12,0.0
3,2,40,4,6,5,0,0,7,0.0
0,7,45,5,3,5,0,0,3,10.0
3,1,62,5,6,3,0,0,18,0.0
3,1,70,4,5,2,8,22350,14,10.0
3,2,29,4,5,5,10,0,15,51.0
3,5,17,5,5,3,0,22350,18,66.0
3,1,29,5,6,1,1,22108,15,0.0
3,1,0,5,5,3,0,22350,12,50.0
3,2,0,5,6,5,0,22350,17,0.0
0,2,51,0,3,5,0,21453,19,0.0
3,2,0,5,5,3,0,21658,0,350.0
3,1,52,5,7,5,2,22107,19,150.0
3,1,29,5,5,2,0,22350,17,50.0
9,4,23,5,1,1,10,1,18,449.0
3,2,21,4,1,5,8,0,21,0.0
9,2,0,5,6,5,0,21755,13,0.0
3,1,26,2,3,3,0,0,20,0.0
18,2,0,4,6,5,10,0,8,1283.0
3,0,0,5,5,3,10,0,17,100.0
3,0,0,4,6,1,10,0,15,0.0
3,2,53,4,0,5,0,0,7,0.0
3,2,54,5,1,3,0,21453,22,0.0
3,2,28,4,6,5,0,0,9,0.0
3,0,0,5,5,1,10,0,15,190.0
3,2,45,5,5,2,0,0,16,140.0
3,1,68,5,0,3,0,0,8,0.0
9,7,53,5,3,1,0,23152,19,100.0
9,0,0,5,6,1,10,0,2,248.0
3,2,33,5,3,1,3,22106,12,0.0
3,1,45,5,5,3,8,0,6,100.0
3,2,28,4,6,5,1,0,10,0.0
10,2,78,5,8,5,10,0,19,107.0
3,2,79,4,6,5,0,0,12,51.0
3,2,0,5,3,5,5,0,8,25.0
3,0,0,5,6,2,10,0,8,282.0
3,2,75,5,6,3,10,21804,12,278.0
3,1,65,5,0,2,0,0,7,0.0
3,2,0,4,5,5,10,0,19,0.0
3,2,0,5,5,2,1,22450,16,69.0
3,1,75,5,5,3,8,0,12,33.0
3,1,56,5,0,3,0,0,10,34.0
3,2,85,5,3,3,0,21750,14,20.0
10,2,57,5,3,5,0,0,12,0.0
3,2,73,4,1,5,2,0,11,0.0
3,0,0,5,0,2,10,0,17,0.0
3,1,54,5,0,3,1,21801,15,6.0
9,6,22,5,5,1,0,22350,13,0.0
3,1,23,5,0,3,0,0,12,0.0
3,7,35,5,0,2,0,23152,22,0.0
3,2,23,4,5,5,8,0,23,0.0
3,1,35,5,5,1,8,0,17,160.0
3,1,25,5,1,3,0,22350,19,331.0
8,1,49,4,3,3,0,0,18,0.0
3,7,49,5,5,1,0,22350,14,0.0
9,2,0,4,1,5,10,0,16,51.0
3,2,0,5,1,5,9,22350,20,0.0
3,1,25,5,0,3,2,0,10,0.0
3,2,60,4,6,5,0,0,8,0.0
8,1,22,5,3,5,0,0,12,0.0
3,0,0,5,0,1,10,0,12,0.0
3,2,29,4,5,5,0,0,21,50.0
9,1,47,5,2,2,10,0,8,215.0
3,2,42,4,5,3,8,0,13,0.0
3,1,55,5,0,3,10,21804,17,0.0
9,1,29,5,5,3,0,22350,6,356.0
3,6,50,5,1,3,0,21453,7,38.0
3,0,0,5,6,1,10,0,12,0.0
3,2,32,4,3,5,2,0,11,0.0
3,7,27,5,3,3,2,23152,0,0.0
3,2,0,4,5,5,0,0,20,51.0
3,2,0,5,6,3,0,21658,0,237.0
3,2,0,0,3,5,10,20002,14,142.0
3,1,51,4,5,2,8,0,9,80.0
3,2,0,5,5,2,0,22350,11,0.0
3,2,0,5,3,2,0,22350,20,0.0
3,1,53,4,6,5,0,0,11,0.0
3,2,57,4,5,5,8,0,16,0.0
9,0,0,5,6,1,10,0,0,51.0
3,2,37,5,3,2,3,0,19,0.0
3,2,43,4,5,5,8,0,11,0.0
3,2,31,4,5,5,0,0,12,75.0
6,1,37,5,6,1,8,0,12,216.0
3,0,0,5,3,3,10,0,17,52.0
3,1,0,5,1,1,0,21800,15,0.0
3,1,33,5,5,1,8,0,16,0.0
3,1,22,5,2,3,1,22107,20,150.0
3,0,0,5,5,1,10,0,11,98.0
0,1,22,5,3,5,10,22106,17,30.0
3,2,0,5,3,3,10,22107,2,671.0
10,2,54,5,8,5,0,0,2,0.0
3,0,0,5,3,1,10,0,23,0.0
3,0,0,5,6,1,10,0,0,18.0
3,0,0,5,3,2,10,0,23,230.0
3,2,0,5,0,2,10,21804,15,0.0
3,2,60,5,5,3,0,22350,11,43.0
3,2,31,5,5,2,0,0,20,0.0
3,2,41,5,0,5,10,21804,19,0.0
3,1,55,4,0,3,0,0,22,0.0
3,2,0,5,6,5,3,22106,14,51.0
3,6,0,5,3,3,0,22350,6,0.0
3,2,31,4,5,5,10,0,22,51.0
3,1,69,5,0,3,0,21804,8,0.0
3,1,37,5,0,2,0,0,17,0.0
9,7,40,5,3,3,10,22107,21,25.0
18,2,0,5,5,1,0,22350,21,57.0
3,2,21,5,1,2,0,0,17,0.0
3,2,0,5,5,5,0,22350,8,0.0
3,1,22,5,0,5,10,21804,22,41.0
3,2,75,5,2,2,2,22107,13,304.0
3,1,54,5,5,1,0,22350,9,15.0
3,1,34,5,5,2,0,22350,17,30.0
10,1,37,5,8,5,10,0,13,23.0
3,1,24,5,0,5,3,22106,18,0.0
3,2,39,5,0,2,0,12500,11,0.0
3,1,28,5,0,2,1,0,21,143.0
3,1,38,4,6,3,0,0,11,0.0
3,1,23,5,5,1,0,0,19,231.0
3,1,42,5,6,1,8,0,4,0.0
3,0,0,4,6,5,10,0,1,51.0
3,1,65,5,3,1,8,0,18,0.0
3,8,29,4,1,5,2,21801,19,0.0
3,2,81,5,5,1,8,0,15,51.0
9,0,0,5,3,1,10,0,10,0.0
3,2,32,4,6,3,0,0,20,0.0
3,0,0,5,6,1,10,0,19,220.0
3,2,58,4,5,5,0,0,13,0.0
3,2,0,5,0,2,0,21453,19,0.0
9,2,0,5,5,5,0,22350,16,138.0
3,1,46,5,0,3,1,22450,15,0.0
3,1,76,5,5,2,8,0,17,117.0
3,2,24,5,1,2,2,21453,21,0.0
9,7,32,5,5,3,0,21658,22,28.0
3,2,0,5,3,5,10,0,13,0.0
3,2,0,5,0,3,0,21453,5,0.0
3,2,0,4,5,5,1,0,13,0.0
3,0,0,5,3,5,10,0,0,0.0
3,2,0,5,5,5,0,22350,22,0.0
3,0,0,5,6,1,10,0,18,51.0
3,0,0,4,6,2,10,0,3,0.0
3,2,46,4,0,5,2,0,8,255.0
3,2,0,4,6,5,2,0,13,0.0
3,2,0,5,0,5,0,20002,19,0.0
3,1,22,3,3,2,0,0,21,98.0
3,1,62,5,5,1,8,0,2,0.0
3,2,0,5,5,5,5,22350,18,0.0
3,1,18,5,3,2,0,22350,5,0.0
3,0,0,5,5,1,10,0,19,60.0
3,1,18,5,6,3,0,22350,7,65.0
3,0,0,4,6,1,10,0,22,0.0
13,2,40,5,5,1,8,0,16,85.0
9,1,44,4,6,2,0,0,19,0.0
3,2,39,4,5,5,0,0,7,51.0
3,0,0,5,5,2,10,0,18,20.0
18,0,0,5,5,2,10,0,3,340.0
3,2,62,4,5,5,8,0,13,0.0
3,1,50,5,5,1,0,22350,15,0.0
3,0,0,5,3,1,10,0,12,320.0
3,1,51,5,0,3,0,0,14,0.0
3,7,34,5,2,3,10,22350,4,0.0
3,2,0,4,6,5,2,0,18,0.0
3,0,0,5,6,3,10,0,2,231.0
3,1,17,5,0,3,2,22107,12,0.0
9,2,0,4,5,5,10,0,7,0.0
3,1,21,5,6,2,5,21658,11,300.0
3,6,0,5,3,5,0,22350,3,0.0
3,1,33,5,1,3,2,21453,15,0.0
3,1,59,5,0,2,0,21453,13,0.0
6,2,0,5,0,3,0,0,18,0.0
3,1,18,5,0,3,0,21703,22,0.0
3,2,0,5,2,2,1,22107,12,38.0
3,2,0,4,5,5,10,0,12,0.0
3,1,44,5,5,2,0,22350,16,120.0
3,1,30,5,1,2,2,21801,16,0.0
3,1,60,5,8,5,2,22107,8,0.0
3,2,0,5,5,1,0,1,13,51.0
3,1,35,5,5,2,8,0,19,45.0
3,1,22,5,5,2,0,0,13,32.0
3,0,0,5,6,2,10,0,17,0.0
10,1,49,3,3,5,10,21954,17,35.0
3,1,42,5,0,3,0,0,5,0.0
3,1,52,5,5,1,8,0,18,207.0
3,1,38,5,3,2,2,22350,22,25.0
9,1,33,5,5,3,0,0,7,162.0
3,0,0,5,0,3,10,0,15,80.0
3,1,22,5,6,3,10,0,18,129.0
3,1,49,5,7,2,0,21950,8,0.0
3,2,42,4,5,5,0,0,11,0.0
3,2,64,5,1,2,2,0,18,0.0
3,1,37,5,2,2,10,23103,14,20.0
10,0,7,3,3,5,10,21954,16,465.0
3,1,59,5,5,2,8,0,17,0.0
3,2,0,5,5,5,2,22350,22,48.0
3,2,34,5,0,2,10,21804,18,185.0
3,1,30,4,5,3,0,0,8,360.0
3,2,0,4,5,5,0,0,14,51.0
3,1,40,5,5,2,8,0,19,38.0
3,2,19,5,0,1,0,0,12,51.0
3,1,46,5,6,1,0,0,17,112.0
3,1,26,5,5,2,0,23152,23,60.0
3,4,68,5,6,1,5,21658,14,0.0
9,1,47,3,3,1,0,0,18,60.0
3,2,55,4,0,5,10,0,8,0.0
3,2,19,4,5,5,3,0,5,69.0
3,0,0,5,5,3,10,0,22,51.0
3,1,65,5,0,2,2,22107,15,0.0
3,2,0,4,5,5,10,0,6,0.0
3,1,71,5,0,5,2,0,13,0.0
3,0,0,4,6,5,10,0,7,0.0
3,2,54,5,1,1,2,0,13,0.0
3,2,0,4,0,1,0,0,12,0.0
8,1,41,5,5,1,0,0,21,40.0
3,1,57,5,0,3,0,0,14,0.0
3,1,25,4,1,5,0,0,21,0.0
3,2,28,5,5,1,8,0,19,40.0
9,0,0,5,3,2,10,0,17,800.0
3,1,33,5,0,2,2,21801,13,0.0
3,1,22,5,0,2,2,0,15,0.0
3,1,37,5,5,1,8,0,18,63.0
3,0,0,5,6,3,10,0,6,42.0
3,1,36,5,1,3,0,0,20,0.0
3,0,0,5,5,3,10,0,8,78.0
8,1,23,5,0,3,0,21453,16,0.0
3,2,48,4,5,5,0,0,19,0.0
3,5,27,5,5,3,0,21703,21,0.0
3,2,55,5,0,3,0,0,14,0.0
3,2,0,5,3,5,10,0,3,0.0
3,1,41,4,3,5,0,0,1,0.0
18,2,0,4,5,5,10,0,0,0.0
3,1,20,4,3,5,0,22350,19,0.0
3,1,17,5,1,3,0,22107,10,257.0
3,0,0,5,6,1,10,0,18,30.0
9,2,53,5,5,2,0,21703,11,172.0
3,7,26,5,5,3,0,22350,16,37.0
3,2,18,4,5,5,5,0,21,0.0
3,2,24,4,6,5,0,0,17,0.0
3,0,0,5,5,1,10,0,2,80.0
3,2,64,5,0,3,0,0,8,0.0
9,0,0,4,3,1,10,0,12,0.0
3,1,25,5,5,2,8,0,15,49.0
3,0,0,5,3,3,10,0,22,455.0
0,1,20,0,3,5,10,21202,13,0.0
3,1,53,5,6,1,2,0,20,0.0
3,1,44,4,0,2,0,0,16,0.0
9,0,0,5,5,2,10,0,21,21.0
3,1,49,5,5,1,8,0,12,0.0
3,2,28,5,6,3,10,22103,9,0.0
3,1,52,5,3,5,0,0,9,80.0
9,0,0,5,3,2,10,0,1,0.0
3,0,0,5,6,2,10,0,16,475.0
3,2,58,5,8,5,3,22106,22,180.0
3,2,66,5,3,1,0,0,18,50.0
3,2,0,4,6,5,0,0,2,51.0
9,1,43,5,5,1,10,0,17,50.0
3,1,23,5,0,2,2,21801,15,365.0
16,1,83,5,3,5,0,0,17,0.0
3,0,0,5,6,1,10,0,9,0.0
3,2,17,4,6,5,9,0,17,51.0
3,2,29,2,3,5,0,0,14,0.0
9,0,0,5,5,2,10,0,6,239.0
18,2,0,4,5,5,10,0,8,165.0
3,2,44,4,6,5,0,0,12,0.0
3,0,0,4,3,5,10,0,16,0.0
3,1,54,5,5,1,8,0,18,0.0
3,1,22,5,6,3,5,21658,6,128.0
3,2,67,4,6,5,0,0,17,51.0
3,0,0,5,1,3,10,0,10,679.0
3,1,41,5,5,5,8,0,17,0.0
18,1,65,5,2,5,1,22107,17,350.0
3,0,0,5,3,5,10,0,10,100.0
3,0,36,4,6,1,8,0,19,51.0
3,1,38,5,5,1,10,0,9,440.0
3,2,0,5,0,5,1,20002,8,27.0
9,0,0,5,3,1,10,0,18,0.0
3,1,41,5,5,5,8,0,19,50.0
9,1,69,5,0,2,0,0,11,0.0
9,1,35,5,5,2,0,22350,14,40.0
9,0,0,5,5,2,10,0,19,205.0
3,1,59,5,5,1,8,0,18,60.0
9,2,0,4,2,5,3,0,14,0.0
3,1,19,5,0,2,0,0,9,0.0
8,1,48,5,0,1,0,0,8,201.0
3,1,67,5,5,1,0,0,15,0.0
3,1,58,0,7,5,0,0,22,0.0
3,7,82,5,5,2,0,22350,14,30.0
3,0,0,5,6,3,10,0,12,90.0
3,2,18,4,5,5,8,0,13,51.0
3,2,0,5,5,1,0,22350,22,0.0
1,1,60,5,6,1,0,0,13,15.0
18,2,0,4,5,5,10,0,3,0.0
3,0,0,5,6,1,10,0,23,448.0
9,5,64,5,5,3,0,0,6,1500.0
3,1,21,5,6,2,1,0,1,15.0
3,7,37,5,5,2,2,22350,18,10.0
3,1,62,5,1,3,0,0,19,0.0
18,2,0,5,3,5,1,22350,21,0.0
3,2,42,5,3,2,8,0,18,0.0
3,1,66,5,1,5,8,0,15,0.0
18,0,0,4,3,5,10,0,11,0.0
9,2,21,5,6,2,0,22350,14,334.0
3,2,0,5,0,5,0,20002,9,0.0
3,2,55,4,1,5,1,0,10,0.0
3,1,68,5,5,1,8,0,6,8.0
9,0,0,5,6,3,10,0,11,603.0
9,2,54,5,0,5,0,0,10,0.0
9,1,47,5,6,1,0,0,7,102.0
6,2,25,4,0,5,10,0,20,100.0
3,1,35,5,5,2,0,22350,18,131.0
3,1,54,4,6,1,0,0,17,0.0
0,2,30,4,3,5,10,0,17,0.0
6,0,0,5,3,5,10,0,11,80.0
3,2,61,4,3,2,0,22107,9,150.0
3,1,54,5,0,2,10,0,9,0.0
3,5,22,5,0,3,0,0,3,0.0
3,1,29,5,6,1,8,0,17,28.0
3,1,40,5,0,1,10,22100,7,75.0
3,1,18,5,5,1,0,21703,8,57.0
3,2,0,4,5,5,8,0,12,0.0
3,2,0,5,0,2,0,21802,16,0.0
3,1,21,5,5,3,0,0,11,0.0
3,1,33,5,5,5,1,0,21,36.0
3,1,52,5,0,3,0,22350,21,0.0
9,2,62,4,5,5,8,0,5,0.0
10,7,54,3,8,5,10,21954,22,90.0
3,2,39,4,5,5,8,0,15,0.0
9,2,28,5,7,3,0,0,7,0.0
3,2,41,5,3,1,1,22350,0,0.0
3,2,0,4,6,5,0,0,13,0.0
3,1,34,5,0,1,8,0,8,22.0
3,2,31,4,5,5,8,0,11,0.0
9,2,0,5,5,5,0,21658,12,0.0
3,2,0,5,6,5,2,21658,21,0.0
3,1,60,5,5,1,0,0,19,0.0
0,2,37,0,7,1,0,21453,13,0.0
3,7,20,5,5,5,0,23152,2,405.0
9,0,0,5,2,1,10,0,1,83.0
3,1,39,5,1,2,0,21453,11,0.0
3,1,26,5,5,2,8,0,18,72.0
3,1,37,5,5,3,10,22350,23,0.0
3,7,55,5,5,3,10,23152,21,100.0
0,1,8,0,3,5,10,21650,17,0.0
3,2,28,4,3,5,10,0,19,51.0
18,2,43,5,6,5,10,0,16,0.0
3,7,22,5,5,3,0,22350,23,128.0
3,2,0,4,0,5,10,0,16,200.0
3,3,54,5,5,3,0,22350,14,52.0
3,1,23,5,3,2,0,0,11,71.0
3,2,19,5,1,2,2,0,10,0.0
3,2,0,5,5,5,0,22350,22,0.0
3,1,66,5,5,5,8,0,8,25.0
3,7,26,5,3,3,2,23152,6,0.0
3,1,64,5,1,1,0,0,16,0.0
6,1,0,4,5,2,10,0,11,1056.0
3,1,72,4,8,5,0,0,16,26.0
3,1,18,5,0,1,0,0,14,37.0
3,2,52,5,0,1,0,0,13,30.0
3,1,25,5,3,2,0,0,16,0.0
3,7,30,5,2,3,10,22350,0,225.0
9,1,51,5,5,1,8,0,10,51.0
3,2,0,5,6,5,5,21658,14,159.0
18,2,0,5,6,5,10,0,18,51.0
3,0,0,5,6,2,10,0,0,380.0
3,1,78,4,0,3,0,0,4,0.0
3,0,0,5,3,2,10,0,15,75.0
9,1,69,5,0,4,0,21453,14,0.0
13,2,0,4,6,5,2,0,9,0.0
3,2,28,4,5,5,0,0,3,0.0
3,1,63,4,1,2,2,0,12,105.0
3,1,42,5,5,1,8,0,17,0.0
3,2,40,4,5,5,0,0,18,0.0
3,2,61,4,5,5,3,0,17,51.0
14,1,22,5,3,5,0,21954,13,0.0
3,2,41,5,6,2,1,22450,9,0.0
6,1,34,4,3,1,2,0,18,0.0
3,2,0,5,2,1,10,22350,9,0.0
7,1,55,5,0,1,0,0,15,0.0
3,2,0,5,6,5,5,21658,9,60.0
18,2,0,5,8,5,0,22350,15,80.0
3,1,24,5,0,3,2,21801,6,0.0
10,2,62,4,8,5,0,0,5,0.0
3,0,0,5,0,1,10,0,9,643.0
3,2,0,4,5,5,2,0,19,0.0
3,1,74,5,5,3,8,21703,11,0.0
3,1,58,5,3,1,3,22106,14,42.0
3,1,59,5,3,5,2,21800,7,0.0
9,1,34,5,5,2,8,0,8,300.0
3,1,36,5,5,1,8,0,9,0.0
9,6,0,5,6,1,1,22107,19,45.0
3,1,33,5,5,2,8,0,7,24.0
3,2,57,5,0,2,10,21804,8,35.0
3,2,0,5,2,2,2,0,0,25.0
3,2,56,6,6,3,10,21755,8,258.0
3,2,79,5,8,1,2,21950,13,0.0
3,1,18,4,5,1,0,0,13,200.0
3,2,0,5,3,5,10,0,19,50.0
3,2,45,5,5,1,8,0,17,51.0
3,1,73,5,0,3,0,0,19,0.0
3,1,52,5,5,1,0,0,18,51.0
3,2,0,5,5,5,8,0,7,0.0
3,2,42,5,5,5,8,0,20,0.0
10,1,56,5,3,5,0,0,21,0.0
3,2,38,5,5,3,0,22350,21,51.0
3,2,0,4,5,5,0,20002,8,0.0
18,2,0,4,3,5,3,0,2,344.0
3,2,35,5,5,1,1,22350,16,0.0
8,2,31,5,2,1,10,22350,23,0.0
3,2,36,5,0,2,0,0,12,0.0
3,1,48,5,3,3,0,22350,7,86.0
